text,label
ኮንትሮባንድና ህገ-ወጥ ንግድን ለመከላከል ያለመ መድረክ በአክሱም ከተማ እየተካሄደ ነው,0
"አሜሪካዊው ቢሊዬነር ቢል ጌትስ፤ የኮሮናቫይረስ መድኃኒቶች እንዲሁም ክትባቶች ከፍተኛ ዋጋ ላቀረበ ተጫራች የሚሰጡ ከሆነ ""ፍትሃዊ ያልሆነ የተራዘመ ወረርሽኝ ይጠብቀናል"" ሲሉ ነው ያስጠነቀቁት።",0
ጃዋር እና በቀል በኮሮና እደተያዙ ፖሊስ መደበቁ ታወቀ፤ ያሳያዛቸው አብሯቸው የነበረ አንድ ሰው ነው ተብሏል!  ,1
የቤይሩቱ ፍንዳታ፡ ‘አባቴ ተመልሶ እንደሚመጣ እምነት አለኝ’ የታቲያና አባት ቤይሩት ወደብ ላይ ነበር የሚሰሩት። ፍንዳታው ማክሰኞ ዕለት ካጋጠመ ወዲህ የታቲያና አባት የደረሱበት አልታወቀም። ታቲያና ግን አሁም አባቷ ከፍርስራሹ ሥር በህይወት እንደሚገኙ ታምናለች። ‘አባቴ ተመልሶ እንደሚመጣ እምነት አለኝ’ በማለት።  https://bbc.in/33EmSO1,0
በሰኔ 16 የጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ የድጋፍ ሰልፍ ላይ ቦምቡን ወርውሮ በማፈንዳት የተጠረጠረው ጥላሁን ጌታቸው ላይ ጠቅላይ አቃቢ ህግ እስከ መስከረም 18 ቀን ክሱን እንዲመሰርት ፍርድ ቤት ትዕዛዝ ሰጠ፡,0
የአዳማ ሆስፒታል ሜዲካል ኮሌጅ የኮሮና ቫይረስን ለመከላከል ጠንካራ ቅድመ ዝግጅት ማድረጉን የጤና ሚንስትሯ ዶ/ር ሊያ ታደሰ አስታወቁ  አዲስ አበባ ፣ ግንቦት፣ 2012 (ኤፍ ቢ ሲ) የአዳማ ሆስፒታል ሜዲካል ኮሌጅ የኮሮና ቫይረስን ከመከላከል አንፃር ጠንካራ ቅድመ ዝግጅት ማድረጉን የጤና ሚንስትሯ ዶ/ር ሊያ ታደሰ አስታወቁ።  የጤና ሚኒስትሯ ዶ/ር ሊያ ታደሰ በከተማዋ የኮቪድ19 ወረርሽኝን ለመከላከል የሚደረገውን ጥረት በአዳማ ሆስፒታል ሜዲካል ኮሌጅ በመገኘት ጎብኝተዋል።  በጉብኝቱም የአዳማ ሆስፒታል ሜዲካል ኮሌጅ የኮሮና ቫይረስን ከመከላከል አንፃር ጠንካራ ቅድመ ዝግጅት ማድረጉን ነው ሚንስትሯ የተናገሩት ።  የኮቪድ-19 ወረርሽኝን ለመከላከል እንዲሁም በተጓዳኝ እየተሰሩ ያሉ ስራዎችንም ቡድኑ መጎብኘቱን ከሚኒስቴሩ ያገኘነው መረጃ ይጠቁማል።,0
የሠራዊት አባላት  ከጀርባ በመሆን ሲያነሳሱ የነበሩ ዶ/ር ደብረፅዮን እንደሆኑና መንግስት እርሳቸውን በቁጥጥር ስር ለማዋል እንገሚሰራ ተናገረ!,1
ከአፈ ጉባዬነታቸው ሲነሱ ፓርላማውን ያነጋገረ አቶ የአባዱላ ገመዳ ንግግር http://www.zena365.com/watch.php?vid=38c3f7e58,1
በአዲስ አበባ የትራንስፖርት ችግር ከጊዜ ወደ ጊዜ አሳሳቢ ደረጃ ላይ መድረሱን የከተማዋ ነዋሪዎች ተናገሩ፡፡ የአዲስ አበባ ትራንስፖርት ባለስልጣን ችግሩን ለመፍታት 85ዐ አውቶቡሶችን አገልግሎት ላይ ለማዋል ዝግጅት ማጠናቀቁን ገልጿል፡፡,0
"#የስዩም_ተሾመ_የሐሰት_ቀደዳ!! - ስዩም ተሾመ፤ የኢትዮጵያ አየር መንገድ 216 ሰራተኞቹን ቀነስ በማለት እንደተለመደው ተቀዷል። ከዚህ ቀደም የአየር መንገዱ ሲኢኦ አቶ ተወልደ ገብረማርያም ካልተባረረ የሚል አቤቱታና የስም ማጥፋት ሲያዥጎደጉድ ከርሞ ሰውየው በስራው በጠ/ሚኒስትሩ ጭምር ሲመሰገን ኩም ብሎ ወደሰገባው ገብቶ ከረመ። እነሆ ዛሬ ደግሞ አገኘሁ ብሎ የውሸት ቀደዳ ውስጥ ገባ።   ""ሰራተኞች ተቀነሱ"" የሚለው ቀደዳው ውሸት መሆኑን ከኢትዮጵያ አየር መንገድ ማረጋገጥ ችያለሁ።  አየር መንገዱ ከኮሮና ቫይረስ ጋር በተያያዘ በአሁኑ ወቅት እንደገና የበረራ ስራ እየጀመረ በመሆኑ በተለይ በመስተንግዶ ስራ ላይ የሚገኙ ሰራተኞች ለጊዜው ወደተለያዩ ዲፖርትመንቶች ተዘዋውረው እንዲሰሩ እያደረገ ነው።   አየር መንገዱ በጠቅላላ ወደ 3 ሺ የበረራ አስተናጋጆች ያሉት ሲሆን አሁን እየጀመረ ባለው በረራ የሚያስፈልጉት 1 ሺ ገደማ አስተናጋጆች ብቻ ናቸው። እናም ቀሪዎቹ ሰራተኞች ለጊዜው ስራ ከሚፈቱ እያዘዋወረ እያሰራ መሆኑን አረጋግጧል።   በአሁኑ ወቅት የተቀነሰ ሰራተኛ አለመኖር ብቻ ሳይሆን ለመቀነስም ሀሳብም የለውም።  እንግዲህ ስዩም ተሾመ በምርቃና ላይ ሆኖ የቃረመውን ውሸት ሳያጣራ ዘርግፎ በባዶ ሜዳ ብቻውን ጮቤ እየረገጠ ነው።  ከምንም በላይ የሚገርመኝ የብልፅግና ፓርቲ እንዲህ አይነቱን ሰው እየቀለበ ወደራሱ እንዲተኩስ እንዴት እንደፈቀደለት ነው።  ስዩም ተሾመ ይኸን የውሸት ዘገባህን በጨዋ ደንብ በማስተባበል አየር መንገዱን ይቅርታ እንደምትጠይቅ አምናለሁ።   - #ጫሊ_በላይነህ | ይኸ  ትችት የፀሐፊውን እንጂ የድሬቲዩብን ኤዲቶሪያል አቋም አያሳይም።",0
  የሩዋንዳው ፕሬዝዳንት እንዲሁም የወቅቱ የአፍሪካ ህብረት ሊቀመንበር ካጋሜ ትላንት ምሽት ነው አዲስ አበባ የገቡት፡፡ ካጋሜ ጠቅላይ ሚኒስትር ዶ/ር አብይ አህመድ ሃላፊነት ከያዙ በኋላ በኢትዮጵያ የተጋበዙ የመጀመሪያው የሀገር መሪ ናቸው፡፡ ፕሬዝዳንቱ አዲስ አበባ ሲገቡ ጠቅላይ ሚኒስትር ዶ/ር አብይ አህመድን ጨምሮ ሌሎች ከፍተኛ የመንግስት የስራ ሃላፊዎች ቦሌ አየር ማረፊያ ተገኝተው አቀባበል አድርገውላቸዋል፡፡,0
በአዲስ አበባ ከተማ 6ኛው የጉዞ አድዋ ሽኝት  ተካሄደ,0
በግድባችን ዙሪያ ከአሜሪካ ምክር ቤት ዛሬ የተሰማ አሰደንጋጭ መረጃ https://www.sheganews.com/watch.php?vid=c7226c26e,1
ተወዳጇ ተዋናይት አዲስአለም ጌታነህ የጀመረችው እጅግ አነጋጋሪ ፕሮግራም ሊንኩን ይጫኑ>>>https://goo.gl/HUFjhh,1
የኢሬቻ በአል በቢሾፍቱ ሆራ ተከበረ,0
256 የኦነግ ወታደሮች በፖሊስነት መመረቃቸው አላውቅም -ዶ/ር  አብይ ,1
 ጠቅላይ ሚንስትር ኃይለማሪያም ደሣለኝ ከጃፓኑ የውጭ ጉዳይ ሚንስትር ድኤታ ሚኖሩ ኩዩቺ ጋር የጃፓን ባለሃብቶች በኢትዮጵያ ያላቸውን ኢንቨስትመንት በሚያሳድጉበት ሁኔታ ላይ ተወያዩ፡፡  ጠቅላይ ሚንስትር ሀይለማሪያም የጃፓን ፍልስፍና የሆነው ካይዘን በተለያዩ ኢንዱስትሪዎች ላይ ተተግብሮ ውጤታማ መሆኑና በቀላሉ የሚሰለጥን የሰው ሀይል መኖሩ ኢትዮጵያን ለጃፓን ኢንዱስትሪዎ ምቹ እንደሚያደርጋት ገልፀዋል፡፡  16 ኩባንያዎችን ያቀፈ የኢንቨስተሮች ቡድንን የመሩት የጃፓኑ የውጭ ጉዳይ ሚንስትር ድኤታ ሚኖሩ ኪዮቹ የጃፓን ኢንቨስተሮች በኢትዮጵያ ያላቸውን ድርሻ እንዲያሳድጉ መንግስታቸው ድጋፍ እንደሚያደርግ አስታውቀዋል፡፡  የጃፓን መንግስት ከዚህ በፊት የሚያደርጋቸውን የሳይንስና የምርምር ድጋፍ እንደሚቀጥል መግለፃቸውንም ውይይቱን የተከታተሉት የውጭ ጉዳይ ሚንስትር የኢስያና ኦሺንያ ጉዳዮች ጄነራል ዳይሬክተር ገነት ተሾመ ገልፀዋል፡፡  በተመሳሳይ የውጭ ጉዳይ ሚኒስትር ዴኤታ አምባደር ብርሃነ ገብረክርስቶስ የጃፓኑ አቻቸውን ዛሬ በተባበሩት መንግሥታት የስብሰባ ማዕከል ተቀብለው አነጋግረዋል።  አምባሳደር ብርሃነ በዚሁ ወቅት እንደገለጹት የጃፓን ባለሃብቶች ኢትዮጵያ ውስጥ በኢንዱስትሪው ዘርፍ ለመሰማራት እንዲችሉ በሁለቱ አገራት መካከል ስምምነት ላይ ተደርሷል።   ይህም በሁለቱ አገራት መካከል ያለውን የዲፕሎማሲ ግንኙነት ይበልጥ ለማጠናከር የሚያስችል መሆኑን ጠቁመው፥  ጃፓን ሶስተኛው የዘላቂ ልማት ፋይናስ ጉባዔ በመልካም ሁኔታ እንዲጠናቀቅ ፍላጎቷ እንደሆነም ገልጸዋል።  ጉባዔው የአገሪቱን ተደማጭነትና ተቀባይነት የበለጠ ሊያጠናክር እንደሚችል ሚኒስትር ዴኤታው አምባሳደር ብርሃነ ተናግረዋል።  ሶስተኛው ፋይናስ ለዘላቂ ልማት ጉባኤ ላይ የተሳተፉት የጃፓን የውጭ ጉዳይ ሚኒስትር ዴኤታ ሚስተር ሚሆራ ኪዩቺ በበኩላቸው በሁለቱ አገራት መካከል ያለውን ግንኙነት እና ትብብር ወደ ላቀ ደረጃ ለማድረስ ጃፓን እንደምትጥር አስታውቀዋል።  ሚኒስትር ዴኤታው አምባሳደር ብርሃነ ዛሬ ከቀትር በኋላ ከአሜሪካ፣ ከሲንጋፖርና ከኢራቅ የልዑካን ቡድን ጋር ይወያያሉ።,0
ኢትዮጵያ የግድብ ሙሌት ደንብ አቀረበች  -- ኢትዮጵያ በህዳሴ ግድብ ዙሪያ በሶስቱ ሀገራት መካከል እየተደረገ ባለው ድርድር ላይ የበኩሏን የግድብ ሙሌት ደንብ አቀረበች።  የኢትዮጵያ፣ የሱዳን እና የግብፅ የውሃ ሚኒስትሮች የተሳተፉበት የሶስትዮሽ ድርድሩ በቪዲዮ ኮንፍረንስ በመታገዝ በትናንትናው እለት መካሄድ መጀመሩንም ይታወቃል።  የኢፌዴሪ የውሃ፣ መስኖና ኢነርጂ ሚኒስቴር ባወጣው መግለጫ ፥ የህዳሴ ግድብን በተመለከተ የውሃ ሚኒስትሮች በትናንትናው እለት በሰጡት መመሪያ መሰረት የኢትዮጵያ፣ የሱዳን እና የግብፅ የህግ እና የቴክኒክ ቡድኖች የድርድር ስብሰባቸውን በዛሬው እለት ቀጥለው ማካሄዳቸውን አስታውቋል።  በድርድሩ ላይም የደቡብ አፍሪካ፣ የአውሮፓ ህብረት እና የአሜሪካ ታዛቢዎች እንዲሁም የአፍሪካ ህብረት የመደባቸው የዘርፉ ባለሙያዎች ተገኝተዋል። የዛሬው የድርድር ስብሰባ ሶስቱ ሀገራት በታላቁ የኢትዮጵያ ህዳሴ ግድብ ደንቦችን አስመልክቶ ስምምነት ባልተደረሱባቸው ጉዳዮች ላይ ውይይት ለማድረግ ያለመ እንደነበረም ነው ሚኒስቴሩ ያስታወቀው።  በዛሬው እለትም የአፍሪካ ህብረት የመሪዎች ቢሮ ሐምሌ 17 2012 ዓ.ም ባወጣው መግለጫ መሰረት እንዲሁም የሶስቱ ሀገራት የውሃ ጉዳይ ሚኒስትሮች በትናትናው እለት በደረጉት ስብሰባ በጋራ ሰነድ ላይ ለመስራት ተስማምተዋል።  በዚህም መሰረት ኢትዮጵያ የበኩሏን የህዳሴ ግድብ የውሃ ሙሌት ደንብ ማቅረቧንም ነው ሚኒስቴሩ በመግለጫው ያስታወቀው።  ሱዳን እና ግብፅ ኢትዮጵያ ያቀረበችውን ደንብ ለመመልከት ጊዜ እንደሚፈልጉ ጠቅሰው፤ ስብሰባው እንዲራዘም ጠይቀዋል።  በዚህም መሰረት ሀገራቱ የውስጥ ምክክራቸውን ሲያጠናቅቁ ድርድሩን ለመቀጠል ከስምምነት መደረሱንም ነው ሚኒስቴሩ ያመላከተው።  የድርድር ስብሰባውም የግብፅ ልኡክ ባቀረበው ሀሳብ መሰረት ነሐሴ 4 2012 ዓ እንደሚቀጥልም ነው የሚጠበቀው።,0
[መፍትሄው ተገኘ!] ድምፃዊ ቴዎድሮስ ታደሰ ቫይረሱን በተመለከተ ለኢትዮጵያውያን መፍትሄውን ይፋ አደረገ  https://www.youtube.com/watch?v=0WD112fLJIo,1
ጠቅላይ ሚኒስትር ዶ/ር ዐቢይ አህመድ ከህዝብ ተወካዮች ምክር ቤት አባላት ለሚቀርቡላቸው ጥያቄዎች የሚሰጡትን ምላሽና ማብራሪያ ቀጥታ ይከታተሉ!,0
የስፔን ሱፐር ካፕን አትሌቲኮ ማድሪድ አነሳ!  ትናንት ምሽት የተደረገውን የደርሶ መልስ ጨዋታ 1 ለ 0 ያሸነፈው አትሌቲኮ ቀደም ብሎ በሳንቲያጎ በርናባው ከሪያል ማድሪድ 1 አቻ በመለያየቱ በድምር 2 ለ 1 ውጤት ዋንጫውን ማንሳት ችሏል።  ማሪዮ ማንዙኪች ባስቆጠራት ብቸኛ ጎል ነው አትሌቲኮ ያሸነፈው።  የብራዚሉ የዓለም ዋንጫ ክስተትና ከሞናኮ ክለብ ሪያል ማድሪድን በ71 ሚሊየን ፓውንድ የተቀላቀለው ሀመስ ሮድሬጌዝ በተደጋጋሚ ሙከራዎችን ቢያደርግም የአትሌቲኮው በረኛ ሚጉኤል አክሽፎበታል።  የአትሌቲኮ ማድሪዱ አሰልጣኝ ዲያጎ ሲሞኒ ከአራተኛው ዳኛ ጋር በፈጠሩት እሰጥ አገባ ከሜዳ ተባረዋል።,0
"የኮቪድ-19 ሥርጭት እየጨመረ ቢመጣም ኅብረተሰቡ አሁንም መዘናጋት እያሳየ ነው - የሕክምና ባለሙያዎች  ***************   የኮቪድ-19 ሥርጭት ቁጥሩ እየጨመረ ቢመጣም ኅብረተሰቡ አሁንም የበሽታው የመከላከያ መንገዶች አተገባበር ላይ መዘናጋት እያሳየ መሆኑን የሕክምና ባለሙያዎች ገለጹ።   በኢትዮጵያ በሁሉም ክልሎች እና ከተማ አስተዳደሮች ለሁለት ወራት በኮቪድ-19 ላይ ሲካሄድ በነበረው ድጋፋዊ ክትትል አመርቂ ውጤቶች መመዝገባቸውን የጤና ሚኒስቴር ሚኒስትር ዴኤታ ዶ/ር ደረጄ ዱጉማ አስታውቀዋል።   “እነዚህ ውጤቶች አስከፊውን ችግር እንዳንጋፈጠው ረድደውናል” ያሉት ሚነስትር ዴኤታው፤ ""አሁንም በየቦታው የሚታዩ መዘናጋቶች ዋጋ እንደያስከፍሉን በቀጣይ ያሉብንን ችግሮች በመቅረፍ መሥራት ይጠበቅብናል"" ሲሉ አሳስበዋል።   ዶ/ር ደረጄ፣ ላለፉት ሁለት ወራት የሀገራችንን ወቅታዊ ሁኔታ ተቋቁመው በድጋፋዊ ክትትል ላይ የተሳተፉ ባለሙያዎችንም አመስግነዋል።  በድጋፋዊ ክትትል ወቅት የየሴክተር መሥሪያ ቤቶች ቅንጅታዊ አሠራር መዳከም፣ የአስቸኳይ ጊዜ አዋጅ አተገባበር ዝቅተኛ መሆን እና የሕክምና ቁሳቁሶች እጥረት በዋናነት እንደ ችግር የተነሱ መሆናቸው በድጋፋዊ ክትትል የተሳተፉ ባለሙያዎች መናግራቸውን ከጤና ሚኒስቴር ያገኘነው መረጃ ያመለክታል።",0
የኢትዮጵያ ብሔር ብሔረሰቦች የሀገራቸውን ዳር ድንበር አሳልፈው አይሰጡም-ጠ/ሚ ዐቢይ   አዲስ አበባ፣ የካቲት 28፣ 2012 (ኤፍ.ቢ.ሲ) የኢፌዴሪ ጠቅላይ ሚኒስትር ዐቢይ አሕመድ ከዳውሮ ዞን ነዋሪዎች ጋር በተርጫ ከተማ ሁለገብ ስታዲየም ለተሰባሰበው የአካባቢው ነዋሪዎች መልዕክት አስተላልፈዋል።  በመልዕክታቸውም የኢትዮጵያ ብሔር ብሔረሰቦች የሀገራቸውን ዳር ድንበር አሳልፈው አይሰጡም ብለዋል።  ዳውሮዎች ከሌሎች ኢትዮጵያዊያን ወንድምና እህቶቻቸው ጋር ተደምረው አገራቸውን ወደሚገባት የብልጽግና ማማ እንዲያወጡ ጠቅላይ ሚኒስትር አብይ አህመድ ጥሪ አቅርበዋል።  በንግግራቸውም የዳውሮ ሕዝብ የኢትዮጵያን ሉዓላዊነት ለማስከበር በጦር አውድማ የተዋደቀ ጀግና ሕዝብ መሆኑን ገልጸዋል።  አስደናቂ ታሪክና የተፈጥሮ ሃብት ካላቸው የዳውሮ ሕዝቦች ጋር ለመኖር 'ከአራቱም አቅጣጫ ያልመጣ ኢትዮጵያዊ የለም' ብለዋል።  ዳውሮዎች ስጋን አልፎ አጥንት የሚነቀንቅ /ድንቄ/ የሚባል የሙዚቃ መሳሪያ፤ ከቻይና ግንብ ያልተናነሰ የኬላ ሃላላ የድንጋይ ካብ ባለቤቶች ስለመሆናቸውም መስክረዋል።  ተካፍሎ መብላት ብቻ ሳይሆን ተካፍሎ መምራት የሚችሉ በመሆናቸው ይህን ልምድ በአግባቡ መጠቀም ይገባል ብለዋል ጠቅላይ ሚኒስትር አብይ።  ዳውሮ ቤተኝነት እንጂ እንግድነት፤ ባለቤትነት እንጂ መጤነት የሌለበት በመደመር የሚያምን ሕዝብ እንደሆነም ገልጸዋል።  የዳውሮ ሕዝብ የኢትዮጵያን ሉዓላዊነትና አንድነት አሳልፎ የማይሰጥ መሆኑን የገለጹት ጠቅላይ ሚኒስትር አብይ፤ የብልጽግና መንገድ ሠላም፣ ይቅርታና ፍቅር በመሆኑ ከሌሎች ጋር ተደምሮ ወደ ብልጽግና ማማ ማውጣት አለበት ብለዋል።  የዳውሮ ዞን አስር ቀበሌዎችና የተርጫ ከተማ ነዋሪዎች ለጠቅላይ ሚኒስትሩ 177 ሰንጋ፣ ፍየልና ቅቤ እንዲሁም የዳውሮ ዲንኬ ባህላዊ የሙዚቃ መሳሪያ በስጦታ እንዳበረከቱላቸው ኢዜአ ዘግቧል።  ትኩስ መረጃዎችን በፍጥነት ለማግኘት የቴሌግራም ገፃችንን ሰብስክራይብ ያድርጉ! https://t.me/fanatelevision,0
